course_id,course_title,category,instructor_id,difficulty_level,duration_hours,price,published_date
c45891,Math Course 45891,Math,i05793,Beginner,11,28.92,1/9/2022
c45892,Design Course 45892,Design,i02345,Intermediate,31,50.98,4/9/2022
c45893,Math Course 45893,Math,i02557,Intermediate,22,111.8,5/30/2022
c45894,Math Course 45894,Math,i08545,Intermediate,37,99.25,1/29/2022
c45895,Biology Course 45895,Biology,i00319,Beginner,43,50.91,12/6/2020
c45896,Music Course 45896,Music,i01071,Intermediate,33,73.73,1/4/2023
c45897,Business Course 45897,Business,i00973,Intermediate,7,114.2,10/16/2023
c45898,Physics Course 45898,Physics,i07753,Beginner,33,38.34,1/30/2022
c45899,History Course 45899,History,i09380,Intermediate,6,102.32,6/20/2023
c45900,Data Science Course 45900,Data Science,i08602,Beginner,49,42.54,5/31/2022
c45901,Physics Course 45901,Physics,i00892,Advanced,12,102.72,5/22/2023
c45902,Physics Course 45902,Physics,i05686,Beginner,12,64.91,1/20/2023
c45903,AI Course 45903,AI,i01874,Beginner,16,42.44,7/31/2022
c45904,Design Course 45904,Design,i08395,Intermediate,44,75.32,1/12/2022
c45905,Physics Course 45905,Physics,i05994,Advanced,29,193.07,12/11/2023
c45906,Programming Course 45906,Programming,i06125,Beginner,15,75.93,7/14/2022
c45907,Data Science Course 45907,Data Science,i08204,Beginner,25,63.92,9/13/2021
c45908,Business Course 45908,Business,i08420,Advanced,29,115.88,12/17/2021
c45909,Music Course 45909,Music,i00644,Intermediate,28,73.48,12/12/2021
c45910,Business Course 45910,Business,i00968,Advanced,52,196.06,10/30/2023
c45911,History Course 45911,History,i07625,Advanced,9,109.19,4/20/2023
c45912,Music Course 45912,Music,i01079,Beginner,46,31.51,5/10/2022
c45913,Design Course 45913,Design,i03924,Intermediate,12,108.02,1/17/2021
c45914,Data Science Course 45914,Data Science,i07218,Advanced,20,141.78,11/24/2023
c45915,Business Course 45915,Business,i06753,Intermediate,41,98.11,9/14/2021
c45916,Business Course 45916,Business,i08171,Intermediate,49,119.46,9/22/2019
c45917,History Course 45917,History,i07794,Beginner,44,68.13,11/1/2022
c45918,History Course 45918,History,i01484,Intermediate,51,53.8,4/10/2021
c45919,History Course 45919,History,i09412,Beginner,7,75.59,5/10/2022
c45920,History Course 45920,History,i01508,Intermediate,33,98.42,3/8/2020
c45921,AI Course 45921,AI,i06334,Intermediate,35,86.94,9/10/2023
c45922,Math Course 45922,Math,i06736,Beginner,18,65.26,6/4/2023
c45923,Music Course 45923,Music,i06412,Beginner,17,48.86,6/18/2019
c45924,Programming Course 45924,Programming,i02362,Beginner,28,48.29,2/22/2022
c45925,Music Course 45925,Music,i08066,Intermediate,51,116.17,1/26/2023
c45926,Business Course 45926,Business,i02126,Beginner,35,41.39,10/17/2023
c45927,Business Course 45927,Business,i00947,Intermediate,35,87.25,12/17/2022
c45928,Math Course 45928,Math,i00608,Advanced,11,151.64,11/23/2018
c45929,Biology Course 45929,Biology,i00530,Advanced,8,105.88,9/12/2023
c45930,AI Course 45930,AI,i03820,Advanced,20,175.28,10/11/2021
c45931,Music Course 45931,Music,i07270,Intermediate,34,127.69,9/18/2023
c45932,Programming Course 45932,Programming,i06615,Advanced,24,146.74,10/18/2021
c45933,Physics Course 45933,Physics,i08530,Intermediate,34,64.32,10/18/2022
c45934,Music Course 45934,Music,i01488,Beginner,36,30.43,12/23/2019
c45935,Business Course 45935,Business,i04303,Intermediate,32,88.61,10/31/2021
c45936,AI Course 45936,AI,i09429,Beginner,26,30.95,11/30/2021
c45937,Math Course 45937,Math,i07242,Advanced,5,162.85,2/12/2020
c45938,Business Course 45938,Business,i02039,Intermediate,36,114.13,11/27/2022
c45939,History Course 45939,History,i02317,Beginner,41,54.29,1/11/2021
c45940,Math Course 45940,Math,i00323,Beginner,32,35.39,8/13/2023
c45941,Design Course 45941,Design,i01550,Advanced,40,191.72,2/20/2023
c45942,Design Course 45942,Design,i04638,Beginner,5,27.31,12/12/2020
c45943,AI Course 45943,AI,i03315,Beginner,39,25.22,2/19/2022
c45944,Biology Course 45944,Biology,i07489,Intermediate,22,106.64,2/23/2022
c45945,Physics Course 45945,Physics,i03348,Advanced,25,160.12,8/30/2022
c45946,Music Course 45946,Music,i01808,Intermediate,54,101.15,6/26/2020
c45947,Business Course 45947,Business,i07430,Intermediate,14,71.45,4/5/2022
c45948,Math Course 45948,Math,i03623,Advanced,15,119.09,2/25/2023
c45949,Design Course 45949,Design,i08365,Advanced,46,163.27,11/10/2021
c45950,Math Course 45950,Math,i05108,Advanced,49,152.31,3/22/2022
c45951,Data Science Course 45951,Data Science,i07587,Beginner,39,25.88,1/15/2022
c45952,Math Course 45952,Math,i05912,Advanced,5,193.61,9/28/2019
c45953,Biology Course 45953,Biology,i05682,Advanced,52,165.04,8/31/2022
c45954,Business Course 45954,Business,i05431,Intermediate,34,87.92,4/28/2019
c45955,Music Course 45955,Music,i04114,Advanced,20,106.39,6/20/2023
c45956,Business Course 45956,Business,i00878,Advanced,37,117.92,9/15/2021
c45957,Business Course 45957,Business,i09232,Intermediate,14,68.03,10/23/2023
c45958,AI Course 45958,AI,i05319,Intermediate,5,67.59,2/22/2023
c45959,Programming Course 45959,Programming,i08927,Advanced,10,111.05,2/8/2022
c45960,Math Course 45960,Math,i09988,Advanced,33,125.18,4/12/2021
c45961,Physics Course 45961,Physics,i00824,Intermediate,49,60.11,1/23/2022
c45962,Business Course 45962,Business,i07874,Beginner,29,32.05,3/26/2021
c45963,History Course 45963,History,i05403,Intermediate,19,114.67,3/22/2020
c45964,AI Course 45964,AI,i03970,Advanced,35,171.32,7/12/2022
c45965,Physics Course 45965,Physics,i01256,Beginner,11,68.33,12/14/2023
c45966,Data Science Course 45966,Data Science,i06094,Beginner,7,36.63,1/19/2022
c45967,Math Course 45967,Math,i08702,Beginner,38,61.37,3/4/2021
c45968,History Course 45968,History,i08500,Advanced,54,131.7,11/15/2021
c45969,Biology Course 45969,Biology,i08871,Intermediate,49,98.69,7/10/2023
c45970,Math Course 45970,Math,i06118,Intermediate,25,83.38,10/29/2020
c45971,Data Science Course 45971,Data Science,i04092,Intermediate,38,98.58,6/27/2019
c45972,Biology Course 45972,Biology,i06200,Advanced,51,165.49,8/11/2022
c45973,Data Science Course 45973,Data Science,i01303,Advanced,14,199.11,6/13/2023
c45974,Programming Course 45974,Programming,i08186,Advanced,13,116.94,10/4/2021
c45975,Math Course 45975,Math,i06333,Intermediate,22,67.36,7/10/2022
c45976,Business Course 45976,Business,i08621,Advanced,15,163.48,10/17/2019
c45977,AI Course 45977,AI,i00624,Beginner,7,29.27,5/6/2018
c45978,AI Course 45978,AI,i04639,Advanced,5,130.46,8/29/2020
c45979,Business Course 45979,Business,i04029,Beginner,52,57.15,7/3/2020
c45980,Music Course 45980,Music,i00370,Beginner,47,38.36,6/24/2019
c45981,Data Science Course 45981,Data Science,i02415,Advanced,21,187.43,1/28/2019
c45982,Music Course 45982,Music,i07137,Intermediate,42,94.35,5/1/2019
c45983,Business Course 45983,Business,i09174,Intermediate,34,127.33,9/28/2022
c45984,Business Course 45984,Business,i03949,Intermediate,14,129.15,3/13/2020
c45985,History Course 45985,History,i03852,Advanced,8,170.33,11/27/2023
c45986,Business Course 45986,Business,i06321,Intermediate,53,57.21,9/9/2022
c45987,Data Science Course 45987,Data Science,i08430,Beginner,52,56.52,10/19/2023
c45988,Data Science Course 45988,Data Science,i06690,Beginner,35,66.48,7/26/2021
c45989,Design Course 45989,Design,i02975,Advanced,9,139.64,8/8/2023
c45990,Biology Course 45990,Biology,i06915,Intermediate,37,96.68,2/12/2023
c45991,Business Course 45991,Business,i05186,Intermediate,18,117.7,1/17/2021
c45992,Data Science Course 45992,Data Science,i04521,Advanced,49,101.01,1/30/2020
c45993,Math Course 45993,Math,i08306,Intermediate,19,87.46,9/26/2021
c45994,Music Course 45994,Music,i02868,Intermediate,6,118.57,10/22/2020
c45995,Math Course 45995,Math,i05497,Intermediate,45,59.68,10/13/2020
c45996,History Course 45996,History,i09907,Advanced,12,164.61,6/19/2023
c45997,AI Course 45997,AI,i09779,Advanced,34,138.76,11/7/2021
c45998,Programming Course 45998,Programming,i00419,Intermediate,52,65.5,8/13/2020
c45999,AI Course 45999,AI,i08442,Advanced,18,116.04,5/21/2023
c46000,Data Science Course 46000,Data Science,i05809,Advanced,21,137.4,10/25/2021
c46001,Business Course 46001,Business,i03356,Advanced,19,191.91,5/5/2020
c46002,Design Course 46002,Design,i07208,Beginner,5,76.43,5/13/2023
c46003,Music Course 46003,Music,i07063,Intermediate,37,54.03,8/14/2022
c46004,Design Course 46004,Design,i02265,Beginner,30,66.8,6/28/2022
c46005,AI Course 46005,AI,i07776,Intermediate,28,86.28,6/28/2020
c46006,History Course 46006,History,i01930,Advanced,34,185.29,6/15/2022
c46007,History Course 46007,History,i01711,Advanced,43,176.86,6/3/2022
c46008,Programming Course 46008,Programming,i05217,Intermediate,26,75.1,6/21/2022
c46009,Design Course 46009,Design,i00652,Advanced,15,163.68,6/13/2022
c46010,Physics Course 46010,Physics,i06989,Advanced,47,127.42,7/22/2023
c46011,AI Course 46011,AI,i05659,Advanced,48,100.54,9/15/2021
c46012,Music Course 46012,Music,i08307,Intermediate,20,85.44,10/1/2021
c46013,AI Course 46013,AI,i03457,Beginner,5,22.38,3/25/2022
c46014,AI Course 46014,AI,i08607,Advanced,36,158.81,10/13/2021
c46015,Music Course 46015,Music,i05867,Intermediate,24,66.14,12/7/2023
c46016,Physics Course 46016,Physics,i07926,Advanced,23,118.01,9/5/2021
c46017,AI Course 46017,AI,i05918,Beginner,25,43.45,5/7/2023
c46018,Math Course 46018,Math,i04666,Advanced,6,148.93,4/17/2022
c46019,Programming Course 46019,Programming,i06739,Beginner,28,46.1,2/25/2023
c46020,Programming Course 46020,Programming,i09506,Beginner,6,78.36,7/21/2019
c46021,Programming Course 46021,Programming,i05920,Intermediate,21,122.01,4/27/2021
c46022,AI Course 46022,AI,i04042,Advanced,23,199.65,8/4/2022
c46023,Business Course 46023,Business,i01080,Advanced,20,176.69,5/26/2021
c46024,Physics Course 46024,Physics,i04001,Advanced,51,176,4/23/2023
c46025,Business Course 46025,Business,i02954,Advanced,33,127.09,3/10/2021
c46026,Programming Course 46026,Programming,i01898,Advanced,37,136.85,1/22/2022
c46027,Biology Course 46027,Biology,i03759,Intermediate,14,85.57,8/13/2023
c46028,AI Course 46028,AI,i02250,Advanced,27,159.4,5/30/2023
c46029,Programming Course 46029,Programming,i08741,Beginner,32,74.4,2/22/2022
c46030,Music Course 46030,Music,i09789,Beginner,11,45.78,12/14/2021
c46031,Programming Course 46031,Programming,i08383,Beginner,35,52.44,9/4/2023
c46032,History Course 46032,History,i04753,Intermediate,23,120.52,5/16/2021
c46033,Programming Course 46033,Programming,i00927,Beginner,48,32.75,9/25/2022
c46034,AI Course 46034,AI,i09106,Intermediate,25,89.13,2/23/2023
c46035,Music Course 46035,Music,i01202,Beginner,13,23.75,8/5/2022
c46036,AI Course 46036,AI,i05534,Beginner,44,74.48,3/11/2023
c46037,History Course 46037,History,i04034,Beginner,7,76.61,9/10/2022
c46038,Data Science Course 46038,Data Science,i08641,Intermediate,52,62.07,9/27/2021
c46039,Data Science Course 46039,Data Science,i02404,Advanced,54,146.29,9/28/2021
c46040,Math Course 46040,Math,i06867,Advanced,44,180.29,11/27/2021
c46041,Business Course 46041,Business,i06078,Intermediate,16,95.21,2/10/2023
c46042,Programming Course 46042,Programming,i04279,Advanced,50,144.49,5/26/2023
c46043,Business Course 46043,Business,i00014,Beginner,5,36.88,5/5/2019
c46044,Music Course 46044,Music,i01134,Intermediate,13,75.47,5/9/2022
c46045,Music Course 46045,Music,i07852,Intermediate,9,76.42,9/10/2022
c46046,Design Course 46046,Design,i08219,Intermediate,6,62.5,5/5/2023
c46047,Data Science Course 46047,Data Science,i07405,Beginner,21,20.52,10/16/2023
c46048,AI Course 46048,AI,i00936,Advanced,42,179.67,11/30/2019
c46049,Physics Course 46049,Physics,i09669,Intermediate,12,109.77,8/16/2023
c46050,Programming Course 46050,Programming,i05352,Advanced,41,158.35,4/25/2022
c46051,Physics Course 46051,Physics,i02367,Intermediate,17,58.41,7/9/2023
c46052,Programming Course 46052,Programming,i07718,Advanced,26,140.84,6/22/2019
c46053,History Course 46053,History,i00254,Intermediate,52,87.48,6/20/2021
c46054,Math Course 46054,Math,i06941,Intermediate,45,88.95,1/16/2021
c46055,Design Course 46055,Design,i07478,Advanced,24,143.7,6/1/2023
c46056,Business Course 46056,Business,i01246,Intermediate,50,118.46,1/19/2023
c46057,Math Course 46057,Math,i05260,Beginner,41,26.56,9/24/2018
c46058,Music Course 46058,Music,i09931,Intermediate,50,93.28,11/15/2019
c46059,Programming Course 46059,Programming,i07471,Beginner,54,63.2,3/31/2022
c46060,History Course 46060,History,i03092,Beginner,39,49.1,1/2/2023
c46061,Math Course 46061,Math,i01013,Beginner,48,79.24,7/10/2022
c46062,Biology Course 46062,Biology,i00523,Beginner,48,30.48,3/29/2020
c46063,Design Course 46063,Design,i09875,Advanced,35,142.68,4/25/2022
c46064,Math Course 46064,Math,i08771,Intermediate,23,102.75,7/26/2022
c46065,Music Course 46065,Music,i06874,Advanced,15,169.65,1/30/2021
c46066,Biology Course 46066,Biology,i07621,Advanced,35,194.45,8/11/2023
c46067,Physics Course 46067,Physics,i01667,Intermediate,40,124.07,8/8/2022
c46068,Business Course 46068,Business,i09672,Advanced,34,115.31,6/18/2022
c46069,Biology Course 46069,Biology,i08851,Advanced,30,172.71,7/4/2023
c46070,Design Course 46070,Design,i08289,Beginner,5,29.08,11/30/2021
c46071,History Course 46071,History,i06659,Advanced,39,179.16,4/7/2020
c46072,Physics Course 46072,Physics,i09496,Beginner,46,71.08,12/31/2021
c46073,Physics Course 46073,Physics,i09389,Beginner,36,72.29,11/2/2022
c46074,History Course 46074,History,i05188,Beginner,13,48.23,10/10/2021
c46075,AI Course 46075,AI,i06963,Intermediate,47,120.42,10/10/2020
c46076,Physics Course 46076,Physics,i06477,Beginner,16,53.75,11/1/2019
c46077,Biology Course 46077,Biology,i09294,Advanced,17,190.12,5/8/2023
c46078,Programming Course 46078,Programming,i01631,Intermediate,48,102.34,12/11/2020
c46079,Math Course 46079,Math,i07415,Beginner,45,61.08,6/4/2023
c46080,Design Course 46080,Design,i08656,Intermediate,9,57.8,7/22/2020
c46081,Data Science Course 46081,Data Science,i07612,Intermediate,47,86.92,5/10/2018
c46082,Design Course 46082,Design,i04860,Beginner,29,47.99,12/19/2021
c46083,Physics Course 46083,Physics,i04551,Advanced,21,175.54,6/21/2021
c46084,Music Course 46084,Music,i05865,Beginner,50,72.68,7/8/2020
c46085,AI Course 46085,AI,i08363,Beginner,33,45.86,8/20/2022
c46086,Programming Course 46086,Programming,i03453,Advanced,26,160.95,9/5/2023
c46087,Math Course 46087,Math,i07289,Intermediate,43,117,4/23/2019
c46088,Music Course 46088,Music,i04586,Advanced,44,103.76,9/3/2021
c46089,Data Science Course 46089,Data Science,i08698,Intermediate,50,62.38,12/2/2023
c46090,Programming Course 46090,Programming,i07439,Advanced,43,189.16,11/23/2020
c46091,Design Course 46091,Design,i01101,Beginner,5,78.43,9/10/2023
c46092,Music Course 46092,Music,i01406,Advanced,16,114.94,7/29/2023
c46093,History Course 46093,History,i03627,Advanced,52,147.74,8/11/2022
c46094,Physics Course 46094,Physics,i04574,Advanced,41,122.7,5/30/2020
c46095,AI Course 46095,AI,i02187,Advanced,36,141.55,10/24/2020
c46096,History Course 46096,History,i04779,Intermediate,50,114.34,10/2/2023
c46097,Design Course 46097,Design,i03412,Intermediate,24,109.57,3/1/2021
c46098,Physics Course 46098,Physics,i00892,Beginner,48,48.68,3/10/2022
c46099,AI Course 46099,AI,i07234,Advanced,27,126.05,5/13/2022
c46100,Biology Course 46100,Biology,i01271,Advanced,30,156.43,10/9/2022
c46101,Music Course 46101,Music,i01043,Advanced,31,121.52,9/11/2018
c46102,Business Course 46102,Business,i03460,Advanced,38,156.08,9/1/2023
c46103,Design Course 46103,Design,i00685,Intermediate,25,73.84,11/14/2022
c46104,AI Course 46104,AI,i05634,Intermediate,26,50.17,2/8/2021
c46105,Math Course 46105,Math,i04879,Intermediate,35,117.69,10/14/2022
c46106,Music Course 46106,Music,i00695,Intermediate,46,76.99,3/15/2022
c46107,Programming Course 46107,Programming,i05204,Advanced,37,100.54,9/11/2020
c46108,Business Course 46108,Business,i08450,Advanced,32,147.96,12/17/2023
c46109,Math Course 46109,Math,i07193,Beginner,22,60.39,11/11/2022
c46110,Data Science Course 46110,Data Science,i08799,Intermediate,42,78.5,1/5/2023
c46111,Business Course 46111,Business,i08932,Beginner,42,53.38,4/30/2022
c46112,Design Course 46112,Design,i04395,Intermediate,5,74.24,4/15/2022
c46113,Programming Course 46113,Programming,i05173,Beginner,8,52.49,4/18/2023
c46114,Programming Course 46114,Programming,i07887,Advanced,19,183.15,1/24/2022
c46115,AI Course 46115,AI,i04313,Beginner,19,75.61,2/4/2023
c46116,Business Course 46116,Business,i01876,Beginner,13,43.57,1/28/2023
c46117,History Course 46117,History,i03840,Beginner,31,57.06,8/17/2020
c46118,History Course 46118,History,i07450,Advanced,35,170.87,4/4/2023
c46119,AI Course 46119,AI,i09707,Advanced,52,187.6,2/16/2020
c46120,Design Course 46120,Design,i03354,Intermediate,11,89.06,10/12/2023
c46121,Math Course 46121,Math,i05311,Beginner,34,60.39,12/26/2023
c46122,Programming Course 46122,Programming,i01128,Advanced,30,184.24,3/8/2019
c46123,Design Course 46123,Design,i09211,Beginner,46,60.8,6/15/2022
c46124,Design Course 46124,Design,i00986,Advanced,45,157.38,7/31/2021
c46125,History Course 46125,History,i07334,Beginner,48,60.31,9/21/2021
c46126,Math Course 46126,Math,i09371,Beginner,35,51.4,2/22/2019
c46127,Biology Course 46127,Biology,i02280,Beginner,5,49,7/17/2023
c46128,Data Science Course 46128,Data Science,i03305,Beginner,26,48.48,6/30/2023
c46129,Biology Course 46129,Biology,i06447,Beginner,12,33.43,6/19/2022
c46130,History Course 46130,History,i01951,Advanced,53,132.81,5/8/2021
c46131,Business Course 46131,Business,i06387,Intermediate,45,58.6,2/20/2023
c46132,History Course 46132,History,i09855,Intermediate,18,122.83,8/22/2023
c46133,Business Course 46133,Business,i09650,Intermediate,5,54.11,11/5/2021
c46134,Music Course 46134,Music,i06425,Beginner,54,23.02,9/12/2021
c46135,History Course 46135,History,i06237,Beginner,28,27.25,6/24/2023
c46136,Design Course 46136,Design,i01410,Beginner,18,74.66,5/11/2021
c46137,AI Course 46137,AI,i03844,Intermediate,22,125.19,6/10/2022
c46138,History Course 46138,History,i07702,Advanced,44,149.93,1/24/2022
c46139,Math Course 46139,Math,i02394,Beginner,5,24.16,2/16/2021
c46140,Math Course 46140,Math,i02076,Intermediate,17,129.06,4/27/2018
c46141,Data Science Course 46141,Data Science,i05069,Beginner,9,59.65,9/2/2020
c46142,AI Course 46142,AI,i09463,Beginner,53,47.9,9/6/2022
c46143,History Course 46143,History,i01484,Beginner,37,40.51,10/30/2022
c46144,Programming Course 46144,Programming,i08147,Advanced,43,142.97,3/29/2020
c46145,Data Science Course 46145,Data Science,i05646,Advanced,37,162.53,6/4/2023
c46146,Business Course 46146,Business,i00576,Advanced,23,111.24,11/12/2023
c46147,Music Course 46147,Music,i02569,Advanced,8,183.52,4/4/2021
c46148,History Course 46148,History,i09380,Beginner,21,33.58,11/28/2023
c46149,History Course 46149,History,i06080,Beginner,50,70.5,11/9/2023
c46150,Business Course 46150,Business,i07671,Intermediate,16,103.34,6/28/2021
c46151,Biology Course 46151,Biology,i01185,Beginner,48,59.81,6/17/2021
c46152,Design Course 46152,Design,i01848,Advanced,8,198.31,12/23/2020
c46153,AI Course 46153,AI,i00325,Beginner,12,51.8,9/16/2022
c46154,Math Course 46154,Math,i06872,Beginner,41,68.77,8/20/2022
c46155,Design Course 46155,Design,i04191,Beginner,26,62.69,6/11/2022
c46156,Math Course 46156,Math,i01683,Advanced,14,136.1,8/17/2018
c46157,Music Course 46157,Music,i03187,Advanced,49,138.07,9/16/2022
c46158,Business Course 46158,Business,i01534,Intermediate,36,93.36,8/7/2021
c46159,Math Course 46159,Math,i07570,Intermediate,47,91.73,12/21/2023
c46160,Design Course 46160,Design,i03612,Intermediate,52,85.4,11/28/2020
c46161,Business Course 46161,Business,i09999,Intermediate,44,127.22,7/16/2023
c46162,Data Science Course 46162,Data Science,i03555,Intermediate,25,77.48,5/17/2022
c46163,Music Course 46163,Music,i09387,Advanced,12,148.17,5/2/2020
c46164,Physics Course 46164,Physics,i06404,Beginner,46,37.05,10/14/2022
c46165,Physics Course 46165,Physics,i02829,Advanced,51,129.27,7/7/2022
c46166,History Course 46166,History,i02769,Intermediate,54,96.21,11/22/2022
c46167,Data Science Course 46167,Data Science,i04521,Advanced,49,147.88,11/20/2019
c46168,Music Course 46168,Music,i09331,Advanced,12,152.6,1/19/2021
c46169,Programming Course 46169,Programming,i07719,Advanced,6,137.04,2/3/2021
c46170,Data Science Course 46170,Data Science,i07933,Beginner,17,46.91,5/11/2022
c46171,AI Course 46171,AI,i07764,Intermediate,19,110.2,8/28/2023
c46172,Biology Course 46172,Biology,i05452,Intermediate,19,78.06,3/9/2022
c46173,Math Course 46173,Math,i00431,Intermediate,27,86.18,5/29/2018
c46174,Design Course 46174,Design,i00259,Beginner,16,68.33,9/3/2022
c46175,Programming Course 46175,Programming,i00763,Beginner,39,54.47,7/11/2021
c46176,History Course 46176,History,i01001,Beginner,48,43.21,12/26/2021
c46177,AI Course 46177,AI,i09222,Advanced,13,135.07,8/26/2021
c46178,Math Course 46178,Math,i05086,Advanced,26,123.15,2/7/2019
c46179,Design Course 46179,Design,i06523,Advanced,43,101.4,8/21/2022
c46180,Design Course 46180,Design,i02305,Beginner,11,69.78,11/30/2020
c46181,Programming Course 46181,Programming,i08798,Beginner,50,30.16,4/23/2022
c46182,Biology Course 46182,Biology,i09528,Intermediate,39,88.32,5/15/2023
c46183,History Course 46183,History,i08805,Beginner,11,24.53,6/16/2022
c46184,Physics Course 46184,Physics,i09814,Advanced,38,117.53,11/14/2021
c46185,Biology Course 46185,Biology,i03145,Intermediate,45,86.99,6/11/2021
c46186,Business Course 46186,Business,i05431,Intermediate,34,114.31,10/6/2018
c46187,Business Course 46187,Business,i04842,Intermediate,46,81.34,7/11/2022
c46188,AI Course 46188,AI,i02452,Intermediate,24,103.91,10/20/2022
c46189,Data Science Course 46189,Data Science,i04997,Advanced,23,119.27,1/22/2023
c46190,Biology Course 46190,Biology,i00701,Advanced,23,160.31,11/19/2021
c46191,Math Course 46191,Math,i06142,Intermediate,29,123.35,1/13/2021
c46192,Math Course 46192,Math,i05953,Advanced,8,169.75,12/17/2022
c46193,Physics Course 46193,Physics,i09365,Intermediate,45,54.91,8/3/2023
c46194,Programming Course 46194,Programming,i04823,Beginner,9,21.38,8/11/2023
c46195,Music Course 46195,Music,i01661,Beginner,24,74.47,3/3/2021
c46196,Biology Course 46196,Biology,i07121,Beginner,44,38.01,8/3/2022
c46197,Music Course 46197,Music,i00734,Beginner,23,46.88,5/5/2022
c46198,Math Course 46198,Math,i09716,Intermediate,37,87.66,4/30/2023
c46199,Programming Course 46199,Programming,i02834,Intermediate,41,72.34,9/5/2022
c46200,AI Course 46200,AI,i03506,Intermediate,5,128.14,9/21/2018
c46201,AI Course 46201,AI,i07865,Advanced,32,115.02,5/8/2023
c46202,History Course 46202,History,i02645,Intermediate,32,104.45,2/11/2022
c46203,Math Course 46203,Math,i00735,Intermediate,23,123.08,8/1/2021
c46204,AI Course 46204,AI,i04022,Advanced,45,132.65,6/7/2022
c46205,Physics Course 46205,Physics,i05292,Beginner,27,58.91,10/11/2021
c46206,Physics Course 46206,Physics,i03052,Advanced,32,119.37,4/3/2019
c46207,Math Course 46207,Math,i02197,Advanced,26,163.72,7/5/2023
c46208,History Course 46208,History,i04184,Beginner,34,62.12,8/29/2020
c46209,Business Course 46209,Business,i09876,Advanced,15,113.72,7/16/2023
c46210,Biology Course 46210,Biology,i06211,Beginner,14,39.75,6/20/2022
c46211,Physics Course 46211,Physics,i07948,Intermediate,46,112.44,8/12/2022
c46212,Design Course 46212,Design,i02220,Advanced,20,172.81,9/17/2023
c46213,Business Course 46213,Business,i09170,Beginner,8,20.69,7/6/2021
c46214,Business Course 46214,Business,i09682,Advanced,24,125.06,9/18/2023
c46215,Business Course 46215,Business,i01285,Advanced,39,151.75,8/10/2022
c46216,Music Course 46216,Music,i05819,Advanced,23,102.64,3/10/2023
c46217,Business Course 46217,Business,i08814,Intermediate,35,93.08,11/9/2023
c46218,History Course 46218,History,i04490,Intermediate,54,124.04,4/1/2021
c46219,Data Science Course 46219,Data Science,i04825,Advanced,46,128.03,1/17/2020
c46220,Data Science Course 46220,Data Science,i03806,Intermediate,45,129.85,12/25/2022
c46221,Music Course 46221,Music,i01089,Beginner,41,21.3,10/30/2020
c46222,Biology Course 46222,Biology,i08871,Beginner,48,32.52,2/16/2021
c46223,Physics Course 46223,Physics,i07959,Beginner,23,70.18,11/27/2023
c46224,Business Course 46224,Business,i08288,Advanced,49,119.34,12/10/2019
c46225,Data Science Course 46225,Data Science,i06714,Beginner,47,24.12,9/7/2021
c46226,Biology Course 46226,Biology,i00013,Intermediate,15,57.27,4/7/2020
c46227,Biology Course 46227,Biology,i04621,Advanced,8,160.19,11/4/2020
c46228,Math Course 46228,Math,i09468,Advanced,30,190.65,9/18/2022
c46229,Data Science Course 46229,Data Science,i00102,Intermediate,7,56.12,12/2/2023
c46230,Programming Course 46230,Programming,i06739,Beginner,20,53.6,5/31/2021
c46231,AI Course 46231,AI,i05261,Intermediate,16,93.55,12/6/2021
c46232,Programming Course 46232,Programming,i01813,Advanced,30,128.79,3/18/2023
c46233,Math Course 46233,Math,i08853,Intermediate,9,97.74,7/10/2019
c46234,History Course 46234,History,i02073,Advanced,5,106.77,8/6/2023
c46235,Design Course 46235,Design,i04515,Intermediate,38,100.27,11/19/2021
c46236,Data Science Course 46236,Data Science,i05566,Advanced,6,138.83,6/9/2021
c46237,Biology Course 46237,Biology,i00399,Intermediate,29,71.76,6/10/2022
c46238,History Course 46238,History,i08459,Advanced,10,110.38,2/7/2022
c46239,Physics Course 46239,Physics,i02598,Advanced,43,191.84,1/28/2023
c46240,Biology Course 46240,Biology,i09807,Beginner,33,72.03,4/13/2021
c46241,Design Course 46241,Design,i06465,Beginner,37,42.9,11/5/2023
c46242,Physics Course 46242,Physics,i09653,Advanced,47,154.45,10/30/2022
c46243,History Course 46243,History,i08918,Intermediate,39,86.64,12/28/2023
c46244,Data Science Course 46244,Data Science,i03857,Advanced,12,118.57,7/24/2022
c46245,Programming Course 46245,Programming,i01823,Advanced,23,146.81,1/22/2022
c46246,Biology Course 46246,Biology,i05299,Advanced,41,137.18,10/11/2021
c46247,Business Course 46247,Business,i02482,Intermediate,33,61.99,11/18/2022
c46248,Data Science Course 46248,Data Science,i01798,Intermediate,15,111.41,12/19/2022
c46249,Physics Course 46249,Physics,i02536,Beginner,26,52.69,12/15/2021
c46250,Business Course 46250,Business,i05817,Intermediate,48,88.93,4/3/2023
c46251,AI Course 46251,AI,i05295,Intermediate,29,75.39,8/30/2023
c46252,Data Science Course 46252,Data Science,i02581,Beginner,35,40.11,3/18/2023
c46253,Physics Course 46253,Physics,i02287,Beginner,34,26.97,5/24/2022
c46254,Music Course 46254,Music,i04356,Beginner,31,71.6,8/31/2022
c46255,Programming Course 46255,Programming,i08002,Advanced,46,118.72,12/4/2023
c46256,Physics Course 46256,Physics,i05141,Intermediate,52,91.11,10/10/2023
c46257,History Course 46257,History,i00332,Beginner,12,57.59,11/24/2018
