enrollment_id,student_id,course_id,enrollment_date,status,progress_percent
E038174,S009627,C046508,2024-12-29,Active,18
E038175,S043040,C037833,2024-01-16,Dropped,39
E038176,S038623,C029503,2024-11-14,Active,64
E038177,S020458,C049074,2024-07-24,Dropped,79
E038178,S044250,C028504,2024-12-19,Completed,47
E038179,S013564,C043198,2023-12-27,Completed,2
E038180,S040582,C031984,2024-11-28,Active,29
E038181,S001830,C028942,2023-05-08,Active,22
E038182,S009991,C018085,2024-12-18,Dropped,13
E038183,S024695,C036781,2022-09-21,Completed,88
E038184,S011087,C048707,2024-12-25,Active,80
E038185,S014529,C001299,2024-03-11,Completed,99
E038186,S008963,C006314,2024-07-12,Dropped,85
E038187,S017569,C043750,2024-10-31,Completed,53
E038188,S020287,C017477,2024-09-14,Dropped,76
E038189,S027275,C015718,2023-11-06,Dropped,48
E038190,S016028,C008409,2024-04-18,Dropped,73
E038191,S030219,C037223,2024-12-21,Dropped,32
E038192,S002300,C028950,2022-11-18,Completed,79
E038193,S037662,C035386,2024-02-24,Completed,82
E038194,S036802,C008263,2024-08-10,Dropped,78
E038195,S000172,C001246,2024-12-16,Dropped,87
E038196,S048670,C011321,2024-12-27,Active,71
E038197,S014800,C021986,2023-01-13,Active,96
E038198,S025232,C008750,2024-07-04,Active,4
E038199,S021725,C030537,2024-06-17,Completed,85
E038200,S035784,C021626,2024-10-11,Active,69
E038201,S002302,C017663,2024-07-18,Completed,95
E038202,S026862,C000313,2024-06-14,Completed,62
E038203,S012492,C048716,2024-06-01,Dropped,50
E038204,S026828,C034317,2022-10-25,Dropped,76
E038205,S010215,C008032,2024-12-17,Completed,43
E038206,S046862,C035476,2024-08-15,Completed,85
E038207,S011587,C028243,2024-01-25,Active,61
E038208,S038797,C029383,2024-12-30,Completed,5
E038209,S015829,C033697,2024-05-24,Active,78
E038210,S027367,C045293,2024-12-01,Active,95
E038211,S000794,C041037,2024-08-05,Dropped,83
E038212,S048499,C001717,2024-01-29,Dropped,60
E038213,S033996,C011301,2024-12-22,Dropped,22
E038214,S010418,C011700,2024-11-30,Dropped,80
E038215,S023465,C004203,2024-10-15,Completed,17
E038216,S012071,C047848,2024-03-05,Active,7
E038217,S012779,C035025,2024-11-23,Active,68
E038218,S048396,C019921,2024-12-20,Completed,26
E038219,S014476,C004654,2024-04-24,Dropped,79
E038220,S019993,C032882,2024-06-25,Active,21
E038221,S000324,C033634,2024-06-01,Active,21
E038222,S040640,C018784,2022-12-02,Dropped,58
E038223,S027729,C031742,2024-12-29,Active,76
E038224,S001988,C008077,2024-10-14,Completed,22
E038225,S043230,C041826,2024-09-18,Active,5
E038226,S048701,C044793,2024-12-11,Completed,22
E038227,S032589,C019265,2024-09-15,Dropped,44
E038228,S016228,C036349,2024-10-17,Active,1
E038229,S025862,C034574,2024-12-29,Dropped,46
E038230,S048017,C043448,2024-04-27,Dropped,37
E038231,S012506,C038389,2024-08-31,Completed,67
E038232,S023658,C032311,2024-12-28,Active,37
E038233,S010775,C004265,2024-05-02,Active,100
E038234,S044049,C038018,2024-12-06,Dropped,48
E038235,S048908,C023960,2024-12-12,Completed,83
E038236,S049515,C012915,2023-06-21,Dropped,78
E038237,S028945,C018325,2024-12-28,Active,57
E038238,S023493,C017921,2024-08-21,Completed,70
E038239,S028638,C039472,2023-03-26,Dropped,94
E038240,S041995,C000710,2024-04-06,Completed,44
E038241,S034037,C007892,2024-10-21,Active,9
E038242,S007839,C033538,2024-12-03,Active,2
E038243,S044461,C002147,2023-11-24,Completed,92
E038244,S021515,C043028,2024-07-29,Dropped,9
E038245,S039787,C009296,2024-11-02,Completed,94
E038246,S013644,C016455,2023-05-25,Active,53
E038247,S004995,C033034,2024-10-31,Dropped,78
E038248,S019125,C038447,2024-11-23,Dropped,77
E038249,S037215,C043828,2023-07-04,Dropped,49
E038250,S036499,C006715,2024-09-07,Active,16
E038251,S036974,C014168,2024-11-12,Dropped,88
E038252,S020888,C002727,2024-12-30,Active,31
E038253,S031820,C016156,2024-12-20,Dropped,71
E038254,S034274,C012325,2024-11-04,Dropped,67
E038255,S030144,C027112,2024-07-09,Active,91
E038256,S002052,C005744,2024-12-30,Active,43
E038257,S034471,C012866,2024-12-29,Dropped,16
E038258,S018789,C042715,2024-10-30,Dropped,27
E038259,S047881,C029747,2023-10-25,Completed,95
E038260,S015730,C016276,2024-12-14,Dropped,66
E038261,S042388,C021875,2024-09-28,Active,37
E038262,S020717,C020700,2024-12-01,Completed,75
E038263,S019598,C047985,2024-12-27,Dropped,86
E038264,S031635,C035354,2024-06-30,Completed,0
E038265,S001570,C003985,2024-05-22,Dropped,79
E038266,S040555,C041868,2024-06-21,Dropped,26
E038267,S009489,C025873,2024-11-12,Active,4
E038268,S046686,C002839,2024-09-27,Active,83
E038269,S022005,C023795,2024-07-31,Active,23
E038270,S023460,C039124,2024-03-17,Dropped,37
E038271,S001781,C006409,2024-08-10,Active,61
E038272,S036939,C038588,2024-10-15,Dropped,96
E038273,S015462,C019679,2024-12-19,Dropped,49
E038274,S013855,C047759,2024-08-10,Active,48
E038275,S034115,C013852,2024-12-28,Active,0
E038276,S047049,C012644,2024-12-28,Completed,5
E038277,S019591,C000841,2024-12-24,Completed,26
E038278,S033022,C000364,2024-10-27,Dropped,13
E038279,S025268,C023758,2024-02-02,Dropped,62
E038280,S040730,C021558,2024-01-26,Active,47
E038281,S039616,C023736,2024-04-26,Completed,98
E038282,S039464,C013133,2024-05-25,Active,87
E038283,S017857,C016872,2023-12-11,Active,21
E038284,S000667,C034764,2024-08-18,Completed,85
E038285,S042213,C028099,2024-12-21,Dropped,7
E038286,S019477,C042150,2024-12-22,Active,80
E038287,S038096,C048992,2024-11-30,Dropped,97
E038288,S014239,C034922,2023-11-02,Dropped,42
E038289,S036242,C007710,2024-12-22,Dropped,52
E038290,S002937,C034436,2024-11-26,Completed,75
E038291,S001437,C044480,2024-12-05,Completed,65
E038292,S043740,C021331,2023-12-28,Completed,100
E038293,S002202,C013757,2024-08-27,Completed,43
E038294,S002078,C041080,2024-12-29,Dropped,3
E038295,S032847,C019123,2024-01-24,Dropped,77
E038296,S025910,C023473,2024-05-11,Active,66
E038297,S029606,C026634,2023-07-12,Dropped,60
E038298,S003182,C048984,2024-10-16,Active,1
E038299,S040916,C015373,2023-09-24,Completed,68
E038300,S005599,C013911,2024-08-31,Completed,58
E038301,S048570,C042028,2024-10-29,Dropped,17
E038302,S027282,C036798,2024-06-28,Active,35
E038303,S020022,C028510,2024-10-11,Dropped,38
E038304,S045834,C049498,2024-02-08,Dropped,94
E038305,S039450,C024225,2023-05-20,Completed,67
E038306,S011313,C005188,2023-11-04,Active,39
E038307,S012980,C025236,2024-10-26,Completed,51
E038308,S017818,C047037,2024-10-16,Dropped,65
E038309,S049742,C005431,2024-12-17,Active,2
E038310,S031123,C021767,2024-03-27,Active,65
E038311,S039975,C047121,2024-12-18,Dropped,17
E038312,S024495,C040317,2022-09-19,Completed,1
E038313,S046571,C010496,2024-09-12,Completed,74
E038314,S040910,C049067,2023-10-13,Active,76
E038315,S004977,C036390,2024-12-04,Active,78
E038316,S039383,C011706,2024-12-01,Active,29
E038317,S036279,C000369,2024-06-24,Completed,46
E038318,S012360,C026223,2024-08-13,Completed,22
E038319,S001430,C023466,2024-12-29,Active,8
E038320,S034007,C039394,2024-11-10,Active,0
E038321,S038548,C004564,2023-08-19,Completed,52
E038322,S005739,C000617,2024-05-30,Active,73
E038323,S036789,C002147,2024-12-27,Completed,54
E038324,S049429,C039479,2024-07-10,Dropped,96
E038325,S045089,C032807,2022-11-19,Dropped,62
E038326,S025179,C047233,2024-12-17,Completed,25
E038327,S031760,C014982,2024-12-29,Completed,51
E038328,S016289,C028420,2024-07-18,Completed,34
E038329,S049885,C014361,2024-10-20,Active,47
E038330,S001552,C029647,2023-12-23,Active,93
E038331,S023972,C025564,2024-07-25,Active,11
E038332,S037230,C035932,2024-10-25,Active,75
E038333,S013492,C026955,2024-07-19,Completed,75
E038334,S006486,C007542,2024-08-24,Active,23
E038335,S016253,C014380,2024-09-22,Active,34
E038336,S022340,C034753,2024-12-21,Dropped,53
E038337,S010412,C018587,2024-11-21,Dropped,40
E038338,S000072,C045199,2024-05-03,Active,92
E038339,S031654,C024168,2024-12-19,Dropped,62
E038340,S001877,C046753,2023-10-29,Active,53
E038341,S001947,C018315,2024-12-30,Completed,51
E038342,S031629,C013492,2024-12-19,Active,52
E038343,S008068,C040597,2024-10-07,Completed,43
E038344,S014636,C012690,2024-11-28,Completed,0
E038345,S005692,C034035,2024-12-21,Active,14
E038346,S021830,C033191,2024-07-10,Completed,43
E038347,S046305,C007116,2024-02-03,Dropped,32
E038348,S016005,C028944,2024-11-19,Active,1
E038349,S035817,C009044,2024-03-25,Dropped,48
E038350,S014669,C044525,2023-11-16,Completed,33
E038351,S001070,C004888,2024-10-09,Dropped,12
E038352,S043210,C035380,2024-04-01,Dropped,56
E038353,S030647,C039291,2024-12-27,Dropped,7
E038354,S001745,C011194,2024-08-09,Completed,12
E038355,S016522,C002362,2024-11-07,Dropped,94
E038356,S037793,C024906,2024-12-15,Active,17
E038357,S034586,C019436,2023-05-20,Dropped,23
E038358,S019390,C036582,2024-11-22,Active,80
E038359,S030125,C006061,2024-03-12,Dropped,77
E038360,S044418,C011799,2024-07-09,Dropped,84
E038361,S009418,C007903,2024-10-18,Active,77
E038362,S008196,C040528,2024-12-10,Dropped,100
E038363,S038218,C017204,2024-12-02,Completed,1
E038364,S014785,C009119,2024-01-14,Dropped,92
E038365,S001912,C014825,2024-12-13,Active,91
E038366,S040353,C045045,2024-11-24,Active,12
E038367,S036828,C003698,2023-07-02,Dropped,13
E038368,S032241,C001424,2024-12-03,Active,2
E038369,S009780,C016753,2023-06-14,Active,86
E038370,S004586,C036272,2024-09-17,Active,43
E038371,S005721,C031172,2024-12-12,Completed,32
E038372,S000333,C046245,2024-07-31,Completed,38
E038373,S022169,C049126,2024-08-15,Completed,71
E038374,S009813,C010550,2024-11-10,Active,50
E038375,S045042,C030738,2022-03-08,Dropped,25
E038376,S004796,C010887,2024-11-23,Completed,21
E038377,S015948,C049356,2023-08-01,Dropped,52
E038378,S019998,C023980,2024-12-12,Dropped,13
E038379,S020136,C033684,2024-10-06,Dropped,14
E038380,S010304,C035614,2024-10-09,Active,17
E038381,S020732,C026814,2024-09-19,Completed,20
E038382,S012525,C031601,2023-08-24,Dropped,46
E038383,S048235,C031683,2024-05-31,Dropped,19
E038384,S005590,C013096,2024-11-25,Dropped,2
E038385,S006912,C024308,2023-11-21,Active,21
E038386,S005769,C023513,2024-08-17,Completed,16
E038387,S031493,C003906,2024-12-25,Dropped,57
E038388,S019260,C042974,2024-12-11,Active,66
E038389,S020015,C049150,2023-04-26,Dropped,58
E038390,S020942,C032895,2024-11-13,Dropped,14
E038391,S028680,C033575,2024-12-04,Dropped,87
E038392,S025121,C018088,2024-10-23,Completed,34
E038393,S002874,C045286,2024-11-04,Dropped,77
E038394,S001538,C047612,2023-11-28,Dropped,11
E038395,S042582,C025823,2024-01-28,Active,77
E038396,S016603,C000775,2024-09-29,Active,88
E038397,S042894,C044690,2024-10-16,Dropped,46
E038398,S032595,C044023,2023-08-11,Dropped,56
E038399,S004866,C013126,2024-12-16,Dropped,80
E038400,S047222,C013114,2024-07-10,Completed,86
E038401,S029414,C030298,2024-12-01,Completed,6
E038402,S037121,C016773,2023-09-01,Completed,83
E038403,S011119,C037118,2023-10-17,Active,49
E038404,S039314,C049086,2022-08-14,Dropped,2
E038405,S037962,C044587,2024-11-05,Dropped,28
E038406,S042763,C003581,2024-09-20,Dropped,35
E038407,S007590,C006449,2024-04-23,Dropped,33
E038408,S006477,C044110,2024-11-09,Completed,89
E038409,S011478,C044647,2024-12-17,Dropped,100
E038410,S016810,C049763,2024-09-11,Completed,29
E038411,S048488,C019758,2024-12-28,Active,81
E038412,S024611,C023841,2024-12-29,Completed,82
E038413,S005308,C037922,2024-03-29,Dropped,68
E038414,S009478,C006174,2024-12-15,Dropped,17
E038415,S002472,C035541,2023-03-14,Completed,98
E038416,S009437,C031322,2024-02-11,Active,17
E038417,S011109,C047686,2024-10-30,Dropped,20
E038418,S042296,C012163,2023-08-29,Completed,1
E038419,S011961,C001509,2024-06-28,Active,17
E038420,S008620,C006994,2023-11-06,Dropped,80
E038421,S035775,C030914,2024-08-12,Completed,65
E038422,S018175,C003856,2024-03-12,Dropped,80
E038423,S001546,C005031,2024-12-30,Active,34
E038424,S000692,C003914,2024-11-30,Active,48
E038425,S044013,C019243,2024-12-12,Active,1
E038426,S049833,C043539,2024-01-14,Completed,17
E038427,S009042,C041552,2024-08-07,Active,76
E038428,S029585,C021672,2023-06-25,Active,37
E038429,S034069,C022075,2023-11-15,Active,37
E038430,S032786,C002650,2024-05-28,Active,87
E038431,S018008,C015418,2024-10-08,Dropped,62
E038432,S039016,C033430,2024-06-22,Active,76
E038433,S025043,C018084,2024-12-09,Dropped,2
E038434,S034794,C018368,2023-08-10,Completed,14
E038435,S014850,C011007,2024-11-17,Active,96
E038436,S014313,C011446,2024-04-04,Active,45
E038437,S038872,C017112,2024-10-16,Completed,59
E038438,S041427,C007172,2024-12-13,Active,88
E038439,S027732,C029547,2024-11-27,Dropped,41
E038440,S026186,C000733,2024-02-13,Completed,33
E038441,S048394,C002245,2024-12-22,Dropped,8
E038442,S022559,C010410,2024-12-29,Active,35
E038443,S029495,C038991,2024-07-24,Dropped,35
E038444,S041198,C033031,2024-11-07,Completed,11
E038445,S044519,C015975,2024-12-24,Completed,3
E038446,S004101,C048238,2024-11-27,Completed,57
E038447,S026441,C009104,2024-12-26,Completed,34
E038448,S045844,C002298,2024-07-18,Active,81
E038449,S049950,C041473,2024-10-01,Dropped,0
E038450,S030766,C037021,2024-11-19,Active,21
E038451,S013291,C032564,2023-12-27,Completed,72
E038452,S020908,C049728,2024-12-25,Dropped,56
E038453,S038414,C030096,2024-12-16,Completed,69
E038454,S028934,C016566,2023-10-17,Active,70
E038455,S046015,C038965,2022-02-18,Completed,100
E038456,S049717,C039496,2024-07-19,Dropped,6
E038457,S011615,C015044,2023-01-19,Active,52
E038458,S034958,C020908,2024-05-15,Dropped,72
E038459,S010458,C015830,2024-11-23,Dropped,57
E038460,S043654,C023519,2022-07-02,Dropped,41
E038461,S023984,C014643,2024-12-26,Completed,9
E038462,S005775,C008648,2024-11-10,Active,11
E038463,S000584,C019606,2024-12-07,Dropped,7
E038464,S005650,C010827,2024-07-28,Active,74
E038465,S006512,C031730,2024-12-11,Active,44
E038466,S015470,C017680,2024-05-24,Completed,45
E038467,S037294,C041008,2024-12-25,Active,61
E038468,S031848,C036461,2024-01-21,Completed,79
E038469,S020534,C003662,2024-09-10,Completed,58
E038470,S015082,C006875,2024-09-22,Dropped,21
E038471,S016984,C020296,2024-04-25,Active,58
E038472,S013490,C048449,2024-07-04,Active,51
E038473,S029076,C024721,2024-12-21,Completed,53
E038474,S037143,C040985,2024-09-13,Dropped,59
E038475,S043940,C044481,2024-12-01,Active,68
E038476,S027198,C015995,2023-07-23,Active,44
E038477,S005604,C049688,2024-12-04,Completed,81
E038478,S009308,C003586,2024-09-28,Active,1
E038479,S044049,C010401,2024-12-23,Completed,69
E038480,S031560,C001568,2024-09-04,Active,40
E038481,S032417,C017135,2024-10-19,Dropped,60
E038482,S003687,C029360,2024-12-26,Completed,64
E038483,S024951,C040004,2024-07-22,Dropped,3
E038484,S045839,C012518,2024-04-05,Completed,89
E038485,S018519,C027311,2024-12-13,Dropped,44
E038486,S024532,C006613,2024-12-12,Dropped,50
E038487,S028110,C018717,2023-04-25,Active,80
E038488,S025134,C003603,2024-05-14,Dropped,12
E038489,S004009,C035985,2024-12-15,Dropped,43
E038490,S015985,C025114,2024-12-19,Completed,85
E038491,S010436,C027071,2024-11-26,Active,90
E038492,S042284,C019707,2024-12-21,Active,61
E038493,S034569,C000170,2024-12-21,Active,68
E038494,S033209,C002492,2023-12-28,Active,13
E038495,S001829,C016220,2024-12-26,Dropped,49
E038496,S025720,C010506,2024-11-02,Completed,5
E038497,S043043,C001097,2023-08-17,Dropped,88
E038498,S028223,C032418,2024-08-17,Active,19
E038499,S009608,C033706,2024-05-09,Completed,4
E038500,S047006,C011277,2024-07-30,Active,96
E038501,S037304,C031648,2024-10-31,Completed,0
E038502,S004110,C018961,2023-06-27,Active,26
E038503,S020027,C022283,2024-03-16,Active,80
E038504,S048112,C014624,2024-12-30,Completed,72
E038505,S009831,C034366,2024-10-26,Dropped,28
E038506,S039088,C011177,2024-12-14,Dropped,16
E038507,S004548,C011888,2024-12-24,Dropped,37
E038508,S036599,C004736,2024-02-13,Active,92
E038509,S022217,C010809,2024-11-29,Completed,100
E038510,S034067,C004358,2024-12-29,Active,93
E038511,S037143,C021375,2024-08-21,Completed,47
E038512,S023253,C039743,2024-12-01,Completed,75
E038513,S006111,C013085,2024-10-23,Dropped,26
E038514,S001740,C049349,2024-09-15,Dropped,44
E038515,S042829,C008900,2024-11-04,Completed,53
E038516,S036100,C028363,2024-04-30,Completed,88
E038517,S004617,C007548,2024-12-24,Completed,98
E038518,S027619,C000755,2024-11-20,Active,7
E038519,S005267,C010266,2024-09-14,Dropped,91
E038520,S008652,C007122,2024-12-12,Completed,69
E038521,S026169,C048927,2024-03-04,Dropped,46
E038522,S003493,C026449,2024-12-28,Completed,25
E038523,S001473,C039223,2024-05-28,Active,23
E038524,S014582,C035283,2024-11-06,Active,17
E038525,S019666,C024697,2024-12-26,Active,80
E038526,S027825,C017817,2024-08-31,Completed,56
E038527,S012681,C049598,2024-12-29,Active,14
E038528,S028927,C008135,2022-06-09,Active,9
E038529,S008116,C000689,2024-10-21,Active,86
E038530,S004550,C029018,2024-10-20,Dropped,32
E038531,S008622,C010363,2023-12-30,Dropped,9
E038532,S008396,C033176,2024-12-03,Completed,37
E038533,S013175,C032154,2024-12-08,Active,0
E038534,S044029,C005023,2024-12-28,Completed,74
E038535,S049632,C042983,2024-11-18,Active,7
E038536,S029475,C012453,2024-01-05,Active,30
E038537,S034335,C042373,2024-03-24,Dropped,78
E038538,S041005,C006441,2024-06-07,Active,59
E038539,S003377,C035625,2024-12-17,Completed,92
E038540,S021008,C006928,2024-10-02,Active,57
E038541,S022674,C038514,2024-11-12,Active,15
E038542,S046860,C018088,2024-08-29,Completed,31
E038543,S046808,C032219,2024-07-18,Active,78
E038544,S036622,C013223,2024-07-30,Active,85
E038545,S014272,C003106,2024-05-23,Active,17
E038546,S027055,C049627,2024-12-18,Completed,29
E038547,S012151,C007213,2023-12-18,Dropped,53
E038548,S026722,C009322,2024-04-20,Dropped,9
E038549,S019414,C048796,2024-09-08,Active,69
E038550,S039624,C023073,2024-10-06,Active,9
E038551,S036285,C047628,2024-07-15,Dropped,25
E038552,S037996,C014243,2024-11-05,Completed,66
E038553,S032209,C034365,2024-12-25,Active,15
E038554,S017164,C022648,2024-12-20,Dropped,99
E038555,S041022,C004019,2024-12-03,Completed,63
E038556,S013458,C033853,2024-09-30,Dropped,74
E038557,S034340,C024602,2024-05-27,Completed,75
E038558,S009363,C023302,2024-12-23,Completed,74
E038559,S028798,C021648,2024-12-22,Active,35
E038560,S040614,C015807,2024-12-30,Active,12
E038561,S033879,C017094,2024-03-28,Dropped,76
E038562,S009791,C034867,2024-11-20,Completed,36
E038563,S033924,C020902,2024-05-09,Dropped,3
E038564,S008624,C042576,2024-02-07,Active,84
E038565,S014842,C016797,2024-11-14,Dropped,75
E038566,S037618,C011630,2024-12-05,Dropped,6
E038567,S012719,C031019,2024-09-15,Active,46
E038568,S044982,C022937,2024-11-12,Dropped,99
E038569,S037150,C004513,2023-04-18,Active,21
E038570,S002214,C024435,2024-12-10,Completed,81
E038571,S042992,C011015,2024-12-17,Completed,56
E038572,S005480,C033171,2024-07-29,Dropped,23
E038573,S048094,C049310,2024-09-15,Active,95
E038574,S040031,C015799,2024-10-04,Dropped,70
E038575,S021824,C029376,2022-07-21,Dropped,10
E038576,S001577,C040285,2024-06-27,Active,91
E038577,S016478,C043084,2024-11-21,Dropped,66
E038578,S040355,C001260,2024-02-10,Active,82
E038579,S014601,C047215,2024-01-30,Active,67
E038580,S014508,C026133,2024-12-29,Dropped,46
E038581,S024603,C021785,2024-10-01,Dropped,78
E038582,S020218,C037260,2024-12-25,Dropped,92
E038583,S008960,C012959,2024-11-14,Active,13
E038584,S009684,C021923,2024-12-28,Completed,88
E038585,S010858,C012424,2024-12-01,Active,79
E038586,S022045,C041522,2024-05-22,Completed,40
E038587,S009615,C004475,2023-12-06,Dropped,46
E038588,S034112,C005017,2024-12-30,Completed,37
E038589,S028368,C001363,2024-08-20,Completed,70
E038590,S011630,C028354,2024-09-18,Completed,78
E038591,S047427,C045819,2024-08-17,Completed,40
E038592,S040990,C037239,2024-11-27,Completed,5
E038593,S008154,C017247,2024-04-06,Dropped,29
E038594,S037959,C043569,2024-12-30,Active,79
E038595,S042911,C017974,2024-11-11,Completed,84
E038596,S025052,C037985,2024-12-29,Active,47
E038597,S000167,C034452,2024-08-15,Active,90
E038598,S007017,C002017,2024-09-07,Completed,78
E038599,S023246,C039479,2024-12-30,Completed,75
E038600,S038851,C042653,2024-12-30,Completed,38
E038601,S033103,C035534,2022-10-04,Active,0
E038602,S001212,C011923,2024-12-20,Active,52
E038603,S004639,C044075,2024-06-19,Dropped,1
E038604,S024711,C025564,2024-08-25,Completed,78
E038605,S031372,C037868,2024-06-16,Active,68
E038606,S044491,C018572,2024-11-08,Active,26
E038607,S032770,C044150,2024-12-15,Dropped,74
E038608,S043749,C043338,2024-12-26,Completed,53
E038609,S031377,C028420,2024-06-29,Dropped,32
E038610,S047950,C045796,2024-11-26,Dropped,38
E038611,S041105,C029636,2024-07-06,Active,3
E038612,S017437,C030037,2024-08-20,Active,50
E038613,S029002,C002679,2024-10-13,Dropped,63
E038614,S045441,C035622,2024-10-23,Dropped,91
E038615,S009803,C015084,2024-11-13,Active,2
E038616,S038761,C036676,2024-07-27,Completed,80
E038617,S033322,C019471,2022-04-03,Completed,86
E038618,S043629,C005272,2021-10-11,Active,43
E038619,S023663,C038658,2024-07-06,Active,83
E038620,S011088,C045057,2024-08-29,Active,37
E038621,S036137,C046455,2023-09-10,Active,51
E038622,S029645,C013687,2024-12-11,Active,58
E038623,S049290,C036222,2024-09-01,Active,61
E038624,S045920,C041984,2024-09-26,Completed,84
E038625,S000444,C020949,2024-11-02,Dropped,79
E038626,S040484,C000308,2024-11-16,Completed,40
E038627,S038544,C027628,2024-09-15,Active,22
E038628,S011659,C006830,2024-06-07,Completed,0
E038629,S046870,C044549,2023-11-19,Completed,47
E038630,S010786,C017265,2024-08-18,Dropped,79
E038631,S041048,C013311,2024-11-29,Dropped,99
E038632,S024868,C002925,2024-06-23,Dropped,54
E038633,S008417,C035790,2024-07-28,Completed,91
E038634,S031173,C001857,2024-11-18,Active,13
E038635,S028786,C031665,2024-12-20,Dropped,47
E038636,S008561,C044739,2023-08-14,Active,84
E038637,S049073,C034206,2024-11-16,Active,90
E038638,S022410,C036700,2024-10-07,Active,57
E038639,S045151,C046510,2024-09-01,Dropped,17
E038640,S007683,C006680,2024-09-30,Completed,87
E038641,S041937,C032582,2024-12-24,Dropped,51
E038642,S035002,C042101,2024-12-02,Active,64
E038643,S045006,C023664,2024-05-20,Active,27
E038644,S036934,C005515,2024-09-02,Completed,47
E038645,S037776,C043918,2023-07-31,Completed,45
E038646,S024657,C008158,2024-12-24,Completed,6
E038647,S027036,C019250,2024-12-29,Dropped,62
E038648,S041446,C034019,2024-12-26,Dropped,46
E038649,S030031,C015551,2024-08-31,Dropped,62
E038650,S026488,C023111,2023-08-23,Completed,81
E038651,S013314,C033594,2024-11-16,Completed,96
E038652,S041680,C008036,2024-04-23,Dropped,33
E038653,S014883,C045991,2024-05-21,Dropped,76
E038654,S040231,C013287,2024-12-26,Completed,83
E038655,S036772,C043051,2024-03-31,Active,96
E038656,S024340,C026822,2024-10-16,Completed,66
E038657,S040074,C015685,2024-12-02,Dropped,22
E038658,S016483,C040079,2024-11-14,Dropped,5
E038659,S013539,C013993,2024-03-23,Dropped,56
E038660,S022918,C028124,2024-11-09,Completed,76
E038661,S024855,C035008,2024-04-20,Dropped,1
E038662,S020760,C034431,2024-11-19,Completed,55
E038663,S009431,C028765,2024-01-02,Active,34
E038664,S022217,C030990,2024-10-28,Dropped,54
E038665,S034642,C004072,2024-08-31,Completed,90
E038666,S010537,C016139,2024-05-04,Active,80
E038667,S002055,C043603,2024-05-27,Completed,77
E038668,S024088,C032274,2024-05-18,Dropped,94
E038669,S045585,C006837,2024-08-27,Dropped,42
E038670,S004925,C005743,2024-01-15,Active,96
E038671,S048572,C005895,2024-08-24,Active,72
E038672,S003727,C001287,2024-11-29,Active,84
E038673,S003224,C030689,2024-03-02,Active,80
E038674,S044275,C001000,2024-06-28,Active,12
E038675,S024082,C033648,2024-12-01,Dropped,84
E038676,S007474,C044373,2024-12-30,Active,3
E038677,S035086,C020464,2024-11-09,Completed,53
E038678,S031522,C044269,2024-04-16,Active,63
E038679,S000080,C030766,2024-12-29,Completed,75
E038680,S040328,C027395,2024-04-25,Completed,46
E038681,S014270,C016268,2024-09-14,Completed,20
E038682,S007336,C028847,2024-12-14,Dropped,27
E038683,S020182,C039039,2024-12-10,Dropped,94
E038684,S029410,C030612,2024-11-05,Dropped,93
E038685,S025399,C023262,2024-10-11,Dropped,70
E038686,S010913,C014301,2024-07-11,Dropped,65
E038687,S048682,C037962,2024-12-19,Active,61
E038688,S041295,C026021,2024-12-12,Active,5
E038689,S002345,C012529,2024-02-07,Active,29
E038690,S036712,C033671,2024-11-13,Active,94
E038691,S049420,C030503,2024-10-09,Dropped,50
E038692,S006946,C004292,2023-10-31,Active,33
E038693,S015935,C014185,2024-10-05,Active,39
E038694,S022072,C042897,2024-12-11,Dropped,58
E038695,S004393,C011182,2024-09-14,Dropped,11
E038696,S010444,C016845,2024-12-18,Completed,12
E038697,S015609,C038850,2024-07-19,Completed,93
E038698,S037047,C038995,2021-11-19,Dropped,17
E038699,S031743,C048637,2024-09-29,Dropped,70
E038700,S001399,C025845,2024-07-19,Active,26
E038701,S001515,C013164,2024-05-07,Active,43
E038702,S040364,C039251,2024-09-05,Active,19
E038703,S037329,C021626,2024-12-28,Active,58
E038704,S039914,C035197,2024-12-30,Completed,76
E038705,S008383,C023256,2023-10-30,Active,43
E038706,S038177,C004266,2024-12-27,Active,94
E038707,S024471,C031573,2024-12-04,Dropped,61
E038708,S005430,C012304,2024-07-27,Dropped,89
E038709,S012701,C037751,2024-12-27,Completed,70
E038710,S043306,C012792,2024-07-19,Dropped,49
E038711,S013910,C013838,2024-11-29,Dropped,58
E038712,S019201,C039944,2024-12-17,Completed,28
E038713,S028353,C049863,2024-10-07,Dropped,56
E038714,S027730,C013980,2024-11-23,Completed,100
E038715,S047099,C028874,2024-07-11,Completed,26
E038716,S030256,C045911,2024-12-26,Active,69
E038717,S047430,C032346,2023-11-26,Dropped,65
E038718,S032691,C026570,2024-12-05,Active,48
E038719,S029096,C011977,2024-12-17,Active,0
E038720,S004197,C008339,2024-11-27,Completed,79
E038721,S004674,C008697,2024-06-16,Completed,42
E038722,S032250,C033911,2024-12-26,Dropped,95
E038723,S035993,C018234,2024-12-15,Active,6
E038724,S042553,C037588,2024-03-24,Completed,13
E038725,S010157,C049003,2024-11-25,Dropped,72
E038726,S010225,C042727,2024-02-22,Dropped,88
E038727,S035975,C025109,2024-07-31,Completed,27
E038728,S016194,C008203,2024-12-04,Dropped,12
E038729,S035226,C014201,2024-12-04,Completed,66
E038730,S026819,C000334,2024-10-14,Completed,60
E038731,S046956,C028430,2024-01-29,Completed,54
